rpm,speed,temperature,throttle,battery
2.833732177734375000e+03,7.932912445068359375e+01,9.424280548095703125e+01,7.647241973876953125e+01,1.311846065521240234e+01
1.934897827148437500e+03,5.436857604980468750e+01,8.726505279541015625e+01,8.181129455566406250e+01,1.266912174224853516e+01
1.584320922851562500e+03,4.537617111206054688e+01,9.410985565185546875e+01,4.047432327270507812e+01,1.312182903289794922e+01
2.756939453125000000e+03,7.739072418212890625e+01,9.116308593750000000e+01,4.235054969787597656e+00,1.421036434173583984e+01
3.528381591796875000e+03,9.809339904785156250e+01,8.522460937500000000e+01,6.837744712829589844e+00,1.398504257202148438e+01
3.385068603515625000e+03,9.432742309570312500e+01,8.694837951660156250e+01,6.480939483642578125e+01,1.320877933502197266e+01
3.334904052734375000e+03,9.371878814697265625e+01,8.998043823242187500e+01,9.873969268798828125e+01,1.258793163299560547e+01
2.304151611328125000e+03,6.509010314941406250e+01,8.746580505371093750e+01,8.985004425048828125e+00,1.231693363189697266e+01
1.970779541015625000e+03,5.493845748901367188e+01,9.148320007324218750e+01,8.031593322753906250e+01,1.268246269226074219e+01
1.181111816406250000e+03,3.298196411132812500e+01,9.084706878662109375e+01,7.903572845458984375e+01,1.287502765655517578e+01
1.727701171875000000e+03,4.811526870727539062e+01,9.346050262451171875e+01,3.232886552810668945e+00,1.387495803833007812e+01
1.636594848632812500e+03,4.636777496337890625e+01,9.063264465332031250e+01,2.326325416564941406e+01,1.324001216888427734e+01
3.307298095703125000e+03,9.233988952636718750e+01,9.425448608398437500e+01,2.982157897949218750e+01,1.410085391998291016e+01
3.975601806640625000e+03,1.114031448364257812e+02,9.248608398437500000e+01,8.907924652099609375e+01,1.423361682891845703e+01
1.274177978515625000e+03,3.488525390625000000e+01,8.876358032226562500e+01,9.902745056152343750e+01,1.276422882080078125e+01
1.485961791992187500e+03,4.090093231201171875e+01,8.531340789794921875e+01,7.692032623291015625e+01,1.429917049407958984e+01
3.831037841796875000e+03,1.068106460571289062e+02,8.566751098632812500e+01,1.097801685333251953e+01,1.414303779602050781e+01
3.531616455078125000e+03,9.750392913818359375e+01,9.048273468017578125e+01,4.262442016601562500e+01,1.398881340026855469e+01
2.769292724609375000e+03,7.645567321777343750e+01,8.969779205322265625e+01,2.558217430114746094e+01,1.413480663299560547e+01
8.838699340820312500e+02,2.462860870361328125e+01,8.820104980468750000e+01,2.250765228271484375e+01,1.317900657653808594e+01
2.515953613281250000e+03,7.107440948486328125e+01,9.048365020751953125e+01,1.458932209014892578e+01,1.219804859161376953e+01
2.958702636718750000e+03,8.275554656982421875e+01,9.218732452392578125e+01,7.268620300292968750e+01,1.207763671875000000e+01
3.144934570312500000e+03,8.787425231933593750e+01,9.290052032470703125e+01,7.401079559326171875e+01,1.257905673980712891e+01
1.271111083984375000e+03,3.645136260986328125e+01,9.150855255126953125e+01,7.288417053222656250e+01,1.212872314453125000e+01
1.527460693359375000e+03,4.310407638549804688e+01,8.502026367187500000e+01,1.009104232788085938e+02,1.404652309417724609e+01
8.200321044921875000e+02,2.389531517028808594e+01,8.619171142578125000e+01,1.283844757080078125e+01,1.201126480102539062e+01
3.634005126953125000e+03,1.016020812988281250e+02,8.986968994140625000e+01,3.643996119499206543e-01,1.414953613281250000e+01
1.376791381835937500e+03,3.806075286865234375e+01,9.435324096679687500e+01,3.705422973632812500e+01,1.252459049224853516e+01
1.632590942382812500e+03,4.521361923217773438e+01,9.257910156250000000e+01,8.266114807128906250e+01,1.340305805206298828e+01
9.887224731445312500e+02,2.797920989990234375e+01,8.921273803710937500e+01,1.797717094421386719e+01,1.305183506011962891e+01
2.121419189453125000e+03,5.939621734619140625e+01,9.480429077148437500e+01,4.243043518066406250e+01,1.333402633666992188e+01
1.058352905273437500e+03,2.996282577514648438e+01,9.371408843994140625e+01,6.342344284057617188e+01,1.307256507873535156e+01
3.687363525390625000e+03,1.031884536743164062e+02,8.556069183349609375e+01,5.074717330932617188e+01,1.418835163116455078e+01
2.293476074218750000e+03,6.494858551025390625e+01,8.617417144775390625e+01,2.073462867736816406e+01,1.206140327453613281e+01
3.861233154296875000e+03,1.075099792480468750e+02,9.008042144775390625e+01,4.253968048095703125e+01,1.375321960449218750e+01
3.011542968750000000e+03,8.405297088623046875e+01,8.660768890380859375e+01,8.141311645507812500e+01,1.327571773529052734e+01
3.153114257812500000e+03,8.763600921630859375e+01,9.160813903808593750e+01,9.706005096435546875e+00,1.402161788940429688e+01
1.117245605468750000e+03,3.130085945129394531e+01,9.146386718750000000e+01,9.187956237792968750e+01,1.259753799438476562e+01
3.998964355468750000e+03,1.120181274414062500e+02,9.201060485839843750e+01,5.269553756713867188e+01,1.302654361724853516e+01
1.458043701171875000e+03,4.038884353637695312e+01,9.343824768066406250e+01,7.894953727722167969e+00,1.412720203399658203e+01
2.268301513671875000e+03,6.443786621093750000e+01,8.804596710205078125e+01,4.505402755737304688e+01,1.366396808624267578e+01
2.843096191406250000e+03,8.033364868164062500e+01,8.726028442382812500e+01,7.491095733642578125e+01,1.272941303253173828e+01
2.724696044921875000e+03,7.611986541748046875e+01,8.553775024414062500e+01,5.061481475830078125e+01,1.355657386779785156e+01
2.981486572265625000e+03,8.317493438720703125e+01,8.639709472656250000e+01,9.058946228027343750e+01,1.312585449218750000e+01
1.180511840820312500e+03,3.194951820373535156e+01,8.760899353027343750e+01,9.961941528320312500e+01,1.296376991271972656e+01
2.836955566406250000e+03,8.021073913574218750e+01,8.950635528564453125e+01,1.801379966735839844e+01,1.386184883117675781e+01
1.303167846679687500e+03,3.699774932861328125e+01,8.635406494140625000e+01,9.100939178466796875e+01,1.289719963073730469e+01
3.432265869140625000e+03,9.632749176025390625e+01,8.872702026367187500e+01,4.869847297668457031e+00,1.227320575714111328e+01
1.237322631835937500e+03,3.444525909423828125e+01,9.392904663085937500e+01,2.707273662090301514e-01,1.274689769744873047e+01
3.834390136718750000e+03,1.078310089111328125e+02,9.034949493408203125e+01,3.219519042968750000e+01,1.427233791351318359e+01
3.101609619140625000e+03,8.677492523193359375e+01,9.346260833740234375e+01,3.748031234741210938e+01,1.281759452819824219e+01
2.653715576171875000e+03,7.456391906738281250e+01,9.186268615722656250e+01,7.839359283447265625e+01,1.216468524932861328e+01
3.950619628906250000e+03,1.100617980957031250e+02,9.452999114990234375e+01,7.182214260101318359e+00,1.234448337554931641e+01
1.426270507812500000e+03,3.932067489624023438e+01,9.016572570800781250e+01,7.361010742187500000e+01,1.214312076568603516e+01
1.661427612304687500e+03,4.731925582885742188e+01,9.479615020751953125e+01,3.229724121093750000e+01,1.260262107849121094e+01
2.217324951171875000e+03,6.215240859985351562e+01,8.926931762695312500e+01,7.316728210449218750e+01,1.222961997985839844e+01
1.672276733398437500e+03,4.787174987792968750e+01,9.456046295166015625e+01,1.544230842590332031e+01,1.249416732788085938e+01
2.388167236328125000e+03,6.707213592529296875e+01,8.583194732666015625e+01,7.905479431152343750e+01,1.269771575927734375e+01
2.475033935546875000e+03,6.934819793701171875e+01,9.249026489257812500e+01,9.909066772460937500e+01,1.402762031555175781e+01
3.002957763671875000e+03,8.475035095214843750e+01,8.724343109130859375e+01,8.685001373291015625e+01,1.372572040557861328e+01
3.424262939453125000e+03,9.615134429931640625e+01,9.349913787841796875e+01,2.008802032470703125e+01,1.419776821136474609e+01
1.072949096679687500e+03,3.036813163757324219e+01,9.461957550048828125e+01,9.623451995849609375e+01,1.295479679107666016e+01
1.234514648437500000e+03,3.358005905151367188e+01,8.755076599121093750e+01,7.156292724609375000e+01,1.401555156707763672e+01
1.600341674804687500e+03,4.463117218017578125e+01,8.731374359130859375e+01,6.253644180297851562e+01,1.336331081390380859e+01
9.723083496093750000e+02,2.723182868957519531e+01,9.028292846679687500e+01,7.361189365386962891e+00,1.444135761260986328e+01
2.795482910156250000e+03,7.873662567138671875e+01,8.521519470214843750e+01,7.654624938964843750e+01,1.321238040924072266e+01
3.386404785156250000e+03,9.436786651611328125e+01,9.452899169921875000e+01,2.909178352355957031e+01,1.328764247894287109e+01
3.612043701171875000e+03,1.021389770507812500e+02,9.065077972412109375e+01,2.703417968750000000e+01,1.240147113800048828e+01
2.040569091796875000e+03,5.638237762451171875e+01,8.963711547851562500e+01,4.337349700927734375e+01,1.302911090850830078e+01
2.283250732421875000e+03,6.439479064941406250e+01,9.332532501220703125e+01,6.843819427490234375e+01,1.272390556335449219e+01
1.675873413085937500e+03,4.672869110107421875e+01,9.236883544921875000e+01,3.347674179077148438e+01,1.382177639007568359e+01
1.585317016601562500e+03,4.431373214721679688e+01,8.849889373779296875e+01,3.612694168090820312e+01,1.302054500579833984e+01
2.365278076171875000e+03,6.715903472900390625e+01,8.814166259765625000e+01,4.183895492553710938e+01,1.350794792175292969e+01
3.840195556640625000e+03,1.067601165771484375e+02,8.677235412597656250e+01,6.780940246582031250e+01,1.411501884460449219e+01
3.977016845703125000e+03,1.115984420776367188e+02,8.662184143066406250e+01,9.777094268798828125e+01,1.281953334808349609e+01
3.710599609375000000e+03,1.046863937377929688e+02,8.957690429687500000e+01,7.476762390136718750e+01,1.425632572174072266e+01
1.298342285156250000e+03,3.707789611816406250e+01,8.753831481933593750e+01,6.631825256347656250e+01,1.257754421234130859e+01
1.958477294921875000e+03,5.476683044433593750e+01,8.985967254638671875e+01,9.859326362609863281e+00,1.217823028564453125e+01
3.407389160156250000e+03,9.526024627685546875e+01,8.941475677490234375e+01,8.868782806396484375e+01,1.208593177795410156e+01
3.899822753906250000e+03,1.102150192260742188e+02,8.821686553955078125e+01,6.448016357421875000e+01,1.206089401245117188e+01
8.626648559570312500e+02,2.345761108398437500e+01,9.478779602050781250e+01,1.041469478607177734e+01,1.267998218536376953e+01
9.655910034179687500e+02,2.741067123413085938e+01,9.145716857910156250e+01,2.614362525939941406e+01,1.358789062500000000e+01
1.438045410156250000e+03,4.008115386962890625e+01,9.314094543457031250e+01,2.912152481079101562e+01,1.278143882751464844e+01
1.493265747070312500e+03,4.227486801147460938e+01,9.034378814697265625e+01,2.765720176696777344e+01,1.207552528381347656e+01
2.053988037109375000e+03,5.696939086914062500e+01,8.993431091308593750e+01,1.369633007049560547e+01,1.264092731475830078e+01
2.259118652343750000e+03,6.382163619995117188e+01,8.942085266113281250e+01,5.931592178344726562e+01,1.408129596710205078e+01
3.734824218750000000e+03,1.045535964965820312e+02,8.901831054687500000e+01,9.874919128417968750e+01,1.380419826507568359e+01
1.920399902343750000e+03,5.373508453369140625e+01,9.472351837158203125e+01,4.700175094604492188e+01,1.428606510162353516e+01
2.634437744140625000e+03,7.389571380615234375e+01,9.334954071044921875e+01,3.976698684692382812e+01,1.216700935363769531e+01
3.769784423828125000e+03,1.048705139160156250e+02,9.142436218261718750e+01,2.268234443664550781e+01,1.340053272247314453e+01
9.704871215820312500e+02,2.667929649353027344e+01,9.201975250244140625e+01,6.044739151000976562e+01,1.295629215240478516e+01
2.160210693359375000e+03,6.054516983032226562e+01,8.998192596435546875e+01,1.658294677734375000e+01,1.290762901306152344e+01
2.546554443359375000e+03,7.133953857421875000e+01,8.972556304931640625e+01,4.991942214965820312e+01,1.354929828643798828e+01
2.610063964843750000e+03,7.264258575439453125e+01,9.153480529785156250e+01,3.662425613403320312e+01,1.279622173309326172e+01
1.778892456054687500e+03,4.957847595214843750e+01,9.497537231445312500e+01,5.843929290771484375e+01,1.230760765075683594e+01
1.834504272460937500e+03,5.218138122558593750e+01,8.868918609619140625e+01,1.700871086120605469e+01,1.280215740203857422e+01
3.054843261718750000e+03,8.506455230712890625e+01,8.948686981201171875e+01,1.716375160217285156e+01,1.230736160278320312e+01
2.724857177734375000e+03,7.688976287841796875e+01,9.374805450439453125e+01,1.042604064941406250e+01,1.445276451110839844e+01
1.086421997070312500e+03,3.080493164062500000e+01,8.879863739013671875e+01,8.216994476318359375e+01,1.245712852478027344e+01
2.605282226562500000e+03,7.306859588623046875e+01,8.617942047119140625e+01,6.415029907226562500e+01,1.410027503967285156e+01
2.323667236328125000e+03,6.477696990966796875e+01,9.343657684326171875e+01,7.516026306152343750e+01,1.328519535064697266e+01
2.366112792968750000e+03,6.687979888916015625e+01,8.666555023193359375e+01,2.899605178833007812e+01,1.390957069396972656e+01
2.841355957031250000e+03,7.998545074462890625e+01,9.227050781250000000e+01,4.948485565185546875e+01,1.372202110290527344e+01
1.413268554687500000e+03,4.013521194458007812e+01,8.777294158935546875e+01,7.085222625732421875e+01,1.314005184173583984e+01
2.882293701171875000e+03,-2.756163179874420166e-01,9.477497100830078125e+01,4.929808425903320312e+01,1.262383747100830078e+01
1.501781005859375000e+03,4.236806869506835938e+01,8.618816375732421875e+01,3.048144149780273438e+01,1.317869281768798828e+01
9.546923217773437500e+02,2.726779747009277344e+01,8.977440643310546875e+01,3.996069717407226562e+01,1.415368843078613281e+01
1.124983398437500000e+03,3.135285758972167969e+01,8.832003784179687500e+01,7.591682434082031250e+01,1.413305377960205078e+01
1.965893310546875000e+03,5.497052764892578125e+01,8.743072509765625000e+01,3.134484052658081055e+00,1.357187747955322266e+01
1.911802612304687500e+03,5.390340805053710938e+01,8.664783477783203125e+01,8.299736022949218750e+01,1.270367145538330078e+01
2.653055175781250000e+03,7.399146270751953125e+01,8.500019073486328125e+01,8.172485351562500000e+01,1.318860244750976562e+01
3.457767333984375000e+03,9.684771728515625000e+01,8.837538909912109375e+01,9.451320648193359375e+01,1.437340641021728516e+01
2.587589843750000000e+03,7.241438293457031250e+01,8.782315826416015625e+01,7.785793304443359375e+01,1.385637092590332031e+01
3.688172607421875000e+03,1.030511322021484375e+02,8.685179138183593750e+01,5.621707153320312500e+01,1.225473499298095703e+01
1.867640869140625000e+03,5.241038131713867188e+01,9.262532043457031250e+01,2.705349349975585938e+01,1.291048049926757812e+01
1.924616333007812500e+03,5.411579895019531250e+01,8.754710388183593750e+01,2.812133979797363281e+01,1.358706855773925781e+01
8.190500488281250000e+02,2.191274070739746094e+01,8.526985168457031250e+01,3.417490768432617188e+01,1.359377765655517578e+01
2.842918701171875000e+03,7.930223083496093750e+01,8.557904052734375000e+01,1.649442291259765625e+01,1.443259239196777344e+01
1.586926757812500000e+03,4.422446060180664062e+01,9.131483459472656250e+01,1.420530986785888672e+01,1.307846641540527344e+01
1.154986083984375000e+03,3.228081130981445312e+01,8.864836120605468750e+01,6.073329544067382812e+01,1.276897525787353516e+01
3.167544921875000000e+03,8.870520019531250000e+01,9.292632293701171875e+01,7.855699539184570312e+00,1.325136566162109375e+01
3.832459228515625000e+03,1.078921432495117188e+02,8.906820678710937500e+01,8.135253143310546875e+01,1.310721588134765625e+01
2.395876953125000000e+03,6.727220153808593750e+01,9.434910583496093750e+01,3.521604919433593750e+01,1.397497940063476562e+01
3.101885009765625000e+03,8.802886199951171875e+01,8.857760620117187500e+01,9.990594482421875000e+01,1.359602451324462891e+01
3.177289062500000000e+03,8.860778808593750000e+01,1.225836944580078125e+02,4.435452938079833984e+00,1.365357875823974609e+01
2.371461914062500000e+03,6.647669219970703125e+01,8.774230194091796875e+01,9.553822326660156250e+01,1.278957843780517578e+01
8.125560913085937500e+02,2.299123191833496094e+01,8.643874359130859375e+01,5.009521484375000000e+01,1.396169471740722656e+01
